time,site_id,date_begin,date_end,agg_level,cluster_key,round,epoch,loss
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,42,0.009762833826243877
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,43,0.0097659295424819
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,44,0.00970363151282072
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,45,0.00969401653856039
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,46,0.009759414941072464
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,47,0.009689663536846638
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,48,0.009684666991233826
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,49,0.009754976257681847
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,50,0.009676991030573845
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,51,0.009657501243054867
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,52,0.009752809070050716
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,53,0.0097111277282238
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,54,0.009722048416733742
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,55,0.009703453630208969
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,56,0.009811039082705975
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,57,0.009725640527904034
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,58,0.009749559685587883
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,59,0.010036147199571133
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,60,0.009875958785414696
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,61,0.009931919164955616
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,62,0.010387898422777653
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,63,0.01048141997307539
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,64,0.00989933218806982
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,65,0.009872185066342354
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,66,0.009979206137359142
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,67,0.009990334510803223
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,68,0.009782012552022934
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,69,0.009817690588533878
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,70,0.009892800822854042
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,71,0.009769597090780735
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,72,0.009695641696453094
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,73,0.009690621867775917
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,74,0.009809908457100391
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,75,0.009719942696392536
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,76,0.00980448443442583
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,77,0.009805157780647278
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,78,0.009819192811846733
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,79,0.009766611270606518
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,80,0.009653978981077671
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,81,0.009798024781048298
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,82,0.00982951931655407
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,83,0.00970370415598154
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,84,0.009680175222456455
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,85,0.009630059823393822
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,86,0.009670555591583252
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,87,0.009655030444264412
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,88,0.009656038135290146
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,89,0.009624844416975975
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,90,0.009657398797571659
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,91,0.009722011163830757
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,92,0.009823767468333244
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,93,0.010007543489336967
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,94,0.009876283816993237
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,95,0.009760557673871517
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,96,0.009714770130813122
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,97,0.009634919464588165
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,98,0.00963540468364954
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,99,0.009660813957452774
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,100,0.009672979824244976
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,101,0.00968234520405531
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,102,0.009680542163550854
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,103,0.009652731940150261
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,104,0.009684409014880657
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,105,0.009803256019949913
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,106,0.00973528902977705
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,107,0.009638508781790733
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,108,0.009670903906226158
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,109,0.009669520892202854
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,110,0.009809387847781181
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,111,0.00979334395378828
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,112,0.009657795540988445
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,113,0.00981223676353693
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,114,0.009774548001587391
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,115,0.009764001704752445
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,116,0.00964581873267889
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,117,0.0099346823990345
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,118,0.01012029405683279
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,119,0.009951571933925152
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,120,0.00976627878844738
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,121,0.009696925058960915
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,122,0.009688736870884895
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,123,0.00969383679330349
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,124,0.00962569285184145
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,125,0.009802709333598614
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,126,0.009680350311100483
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,127,0.009693006053566933
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,128,0.009803049266338348
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,129,0.0098233912140131
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,130,0.009829317219555378
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,131,0.009676954708993435
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,132,0.009815407916903496
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,133,0.009699742309749126
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,134,0.009656277485191822
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,135,0.009646871127188206
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,136,0.00965751614421606
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,137,0.009760737419128418
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,138,0.00973462127149105
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,139,0.009728594683110714
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,140,0.009679483249783516
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,141,0.009722615592181683
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,142,0.009743044152855873
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,143,0.009759962558746338
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,144,0.009680869989097118
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,145,0.009777680039405823
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,146,0.00977115798741579
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,147,0.009964626282453537
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,148,0.009802088141441345
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,149,0.009687172248959541
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,150,0.009648729115724564
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,151,0.009693351574242115
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,152,0.009804417379200459
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,153,0.009669368155300617
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,154,0.009680502116680145
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,155,0.009725785814225674
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,156,0.009735871106386185
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,157,0.009860343299806118
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,158,0.009810155257582664
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,159,0.009809019044041634
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,160,0.009797465056180954
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,161,0.009758276864886284
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,162,0.00967312604188919
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,163,0.009743263944983482
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,164,0.009682547301054
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,165,0.009683376178145409
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,166,0.00966793205589056
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,167,0.009661390446126461
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,168,0.009737730026245117
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,169,0.009632622823119164
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,170,0.00979504082351923
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,171,0.00967430043965578
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,172,0.00972804892808199
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,173,0.009830024093389511
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,174,0.009679815731942654
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,175,0.009819947183132172
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,176,0.009750177152454853
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,177,0.009657880291342735
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,178,0.009685264900326729
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,179,0.009621919132769108
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,180,0.009750445373356342
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,181,0.009840402752161026
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,182,0.00966803077608347
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,183,0.009658964350819588
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,184,0.009687323123216629
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,185,0.009610042907297611
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,186,0.009663700126111507
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,187,0.009631415829062462
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,188,0.009711301885545254
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,189,0.009835637174546719
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,190,0.00966800656169653
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,191,0.009660427458584309
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,192,0.009730438701808453
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,193,0.009744314476847649
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,194,0.009802820160984993
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,195,0.00979496818035841
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,196,0.00990684237331152
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,197,0.009711351245641708
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,198,0.009722174145281315
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,199,0.009650656953454018
2023-02-26,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-26,2023-03-04,site,,38,200,0.009713420644402504
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,1,0.022948408499360085
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,2,0.014913165010511875
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,3,0.01092059537768364
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,4,0.009850689209997654
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,5,0.009621798060834408
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,6,0.009253367781639099
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,7,0.009142737835645676
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,8,0.009138920344412327
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,9,0.009098279289901257
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,10,0.008981555700302124
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,11,0.008996853604912758
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,12,0.00901901163160801
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,13,0.008983873762190342
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,14,0.00901584979146719
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,15,0.009027188643813133
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,16,0.00906719733029604
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,17,0.008945022709667683
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,18,0.009000726975500584
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,19,0.009084604680538177
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,20,0.009054752066731453
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,21,0.009028634987771511
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,22,0.009057796560227871
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,23,0.009017658419907093
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,24,0.00903022289276123
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,25,0.009198934771120548
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,26,0.009057877585291862
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,27,0.009084160439670086
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,28,0.009206377901136875
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,29,0.009317062795162201
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,30,0.009458953514695168
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,31,0.009481353685259819
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,32,0.009567911736667156
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,33,0.009299797005951405
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,34,0.00909306202083826
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,35,0.008946874178946018
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,36,0.009027368389070034
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,37,0.008965405635535717
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,38,0.009006122127175331
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,39,0.009011589922010899
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,40,0.00903510581701994
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,41,0.0091909384354949
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,42,0.009258958511054516
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,43,0.009128904901444912
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,44,0.009025512263178825
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,45,0.009007053449749947
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,46,0.00896866712719202
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,47,0.008972774259746075
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,48,0.009019712917506695
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,49,0.009015333838760853
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,50,0.009012378752231598
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,51,0.00897924229502678
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,52,0.008995131589472294
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,53,0.008986531756818295
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,54,0.009078824892640114
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,55,0.009069067426025867
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,56,0.008961121551692486
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,57,0.009024177677929401
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,58,0.009093111380934715
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,59,0.009526751935482025
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,60,0.00911988690495491
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,61,0.00906053464859724
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,62,0.008976592682301998
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,63,0.008999570272862911
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,64,0.008969724178314209
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,65,0.009043530561029911
2023-05-21,30affaa5-128f-4068-95fb-efd40ea860b5,2023-05-21,2023-05-27,site,,39,66,0.009046908468008041
